t_rel_s,phase,actor,service,url,result,http_code,latency_ms,error
88.465,TRUST_AWARE_MESH,zt_responder,svc_central_identity,http://10.0.0.10:8000,blocked,000,113,curl: (7) Failed to connect to 10.0.0.10 port 8000 after 106 ms: No route to host |
88.929,TRUST_AWARE_MESH,zt_responder,svc_external,http://10.0.0.70:8000,blocked,000,1193,curl: (7) Failed to connect to 10.0.0.70 port 8000 after 1188 ms: No route to host |
88.972,TRUST_AWARE_MESH,zt_responder,svc_noncritical,http://10.0.0.40:8000,blocked,000,44,curl: (7) Failed to connect to 10.0.0.40 port 8000 after 40 ms: No route to host |
89.227,TRUST_AWARE_MESH,zt_civilian_user,svc_central_identity,http://10.0.0.10:8000,blocked,000,70,curl: (7) Failed to connect to 10.0.0.10 port 8000 after 66 ms: No route to host |
89.348,TRUST_AWARE_MESH,zt_sensor,svc_alert,http://10.0.0.31:8000,blocked,000,2010,curl: (28) Connection timeout after 2006 ms |
90.350,TRUST_AWARE_MESH,zt_civilian_user,svc_critical,http://10.0.0.30:8000,blocked,000,2018,curl: (28) Connection timeout after 2014 ms |
90.358,TRUST_AWARE_MESH,zt_sensor,svc_external,http://10.0.0.70:8000,blocked,000,2006,curl: (28) Connection timeout after 2002 ms |
90.358,TRUST_AWARE_MESH,zt_civilian_user,svc_external,http://10.0.0.70:8000,blocked,000,2006,curl: (28) Connection timeout after 2002 ms |
90.360,TRUST_AWARE_MESH,zt_sensor,svc_central_identity,http://10.0.0.10:8000,blocked,000,2009,curl: (28) Connection timeout after 2002 ms |
90.752,TRUST_AWARE_MESH,zt_responder,svc_alert,http://10.0.0.31:8000,success,200,1700,
90.751,TRUST_AWARE_MESH,zt_civilian_user,svc_noncritical,http://10.0.0.40:8000,blocked,000,2008,curl: (28) Connection timeout after 2004 ms |
91.368,TRUST_AWARE_MESH,zt_attacker,svc_critical,http://10.0.0.30:8000,blocked,000,2021,curl: (28) Connection timeout after 2016 ms |
91.401,TRUST_AWARE_MESH,zt_civilian_user,svc_critical,http://10.0.0.30:8000,blocked,000,34,curl: (7) Failed to connect to 10.0.0.30 port 8000 after 29 ms: No route to host |
91.417,TRUST_AWARE_MESH,zt_responder,svc_critical,http://10.0.0.30:8000,blocked,000,2012,curl: (28) Connection timeout after 2007 ms |
91.423,TRUST_AWARE_MESH,zt_attacker,svc_alert,http://10.0.0.31:8000,blocked,000,2005,curl: (28) Connection timeout after 2002 ms |
91.424,TRUST_AWARE_MESH,zt_attacker,svc_external,http://10.0.0.70:8000,blocked,000,2004,curl: (28) Connection timeout after 2001 ms |
91.477,TRUST_AWARE_MESH,zt_responder,svc_central_identity,http://10.0.0.10:8000,blocked,000,2009,curl: (28) Connection timeout after 2003 ms |
91.903,TRUST_AWARE_MESH,zt_responder,svc_alert,http://10.0.0.31:8000,success,200,138,
91.966,TRUST_AWARE_MESH,zt_responder,svc_external,http://10.0.0.70:8000,blocked,000,2013,curl: (28) Connection timeout after 2009 ms |
91.983,TRUST_AWARE_MESH,zt_responder,svc_noncritical,http://10.0.0.40:8000,blocked,000,2008,curl: (28) Connection timeout after 2004 ms |
92.246,TRUST_AWARE_MESH,zt_civilian_user,svc_central_identity,http://10.0.0.10:8000,blocked,000,2013,curl: (28) Connection timeout after 2010 ms |
92.362,TRUST_AWARE_MESH,zt_sensor,svc_alert,http://10.0.0.31:8000,blocked,000,2012,curl: (28) Connection timeout after 2008 ms |
92.426,TRUST_AWARE_MESH,zt_attacker,svc_critical,http://10.0.0.30:8000,blocked,000,49,curl: (7) Failed to connect to 10.0.0.30 port 8000 after 45 ms: No route to host |
92.488,TRUST_AWARE_MESH,zt_responder,svc_critical,http://10.0.0.30:8000,blocked,000,63,curl: (7) Failed to connect to 10.0.0.30 port 8000 after 59 ms: No route to host |
92.489,TRUST_AWARE_MESH,zt_attacker,svc_alert,http://10.0.0.31:8000,blocked,000,64,curl: (7) Failed to connect to 10.0.0.31 port 8000 after 59 ms: No route to host |
92.489,TRUST_AWARE_MESH,zt_attacker,svc_external,http://10.0.0.70:8000,blocked,000,64,curl: (7) Failed to connect to 10.0.0.70 port 8000 after 57 ms: No route to host |
92.556,TRUST_AWARE_MESH,zt_responder,svc_central_identity,http://10.0.0.10:8000,blocked,000,71,curl: (7) Failed to connect to 10.0.0.10 port 8000 after 63 ms: No route to host |
92.983,TRUST_AWARE_MESH,zt_responder,svc_alert,http://10.0.0.31:8000,success,200,73,
93.321,TRUST_AWARE_MESH,zt_civilian_user,svc_central_identity,http://10.0.0.10:8000,blocked,000,58,curl: (7) Failed to connect to 10.0.0.10 port 8000 after 54 ms: No route to host |
93.372,TRUST_AWARE_MESH,zt_civilian_user,svc_external,http://10.0.0.70:8000,blocked,000,2005,curl: (28) Connection timeout after 2000 ms |
93.374,TRUST_AWARE_MESH,zt_sensor,svc_central_identity,http://10.0.0.10:8000,blocked,000,2007,curl: (28) Connection timeout after 2001 ms |
93.375,TRUST_AWARE_MESH,zt_sensor,svc_external,http://10.0.0.70:8000,blocked,000,2008,curl: (28) Connection timeout after 2001 ms |
93.771,TRUST_AWARE_MESH,zt_civilian_user,svc_noncritical,http://10.0.0.40:8000,blocked,000,2006,curl: (28) Connection timeout after 2002 ms |
94.101,TRUST_AWARE_MESH,zt_responder,svc_alert,http://10.0.0.31:8000,success,200,113,
94.434,TRUST_AWARE_MESH,zt_civilian_user,svc_critical,http://10.0.0.30:8000,blocked,000,2009,curl: (28) Connection timeout after 2002 ms |
94.488,INTER_ISLAND_MESH,zt_responder_i2,svc_alert,http://10.0.0.31:8000,success,200,7,
94.988,TRUST_AWARE_MESH,zt_responder,svc_external,http://10.0.0.70:8000,blocked,000,2017,curl: (28) Connection timeout after 2012 ms |
94.996,TRUST_AWARE_MESH,zt_responder,svc_noncritical,http://10.0.0.40:8000,blocked,000,2010,curl: (28) Connection timeout after 2003 ms |
95.170,INTER_ISLAND_MESH,zt_responder,svc_alert,http://10.0.0.31:8000,success,200,47,
95.385,TRUST_AWARE_MESH,zt_sensor,svc_alert,http://10.0.0.31:8000,blocked,000,2019,curl: (28) Connection timeout after 2010 ms |
95.452,TRUST_AWARE_MESH,zt_attacker,svc_critical,http://10.0.0.30:8000,blocked,000,2005,curl: (28) Connection timeout after 2001 ms |
95.498,TRUST_AWARE_MESH,zt_responder,svc_critical,http://10.0.0.30:8000,blocked,000,2007,curl: (28) Connection timeout after 2001 ms |
95.499,TRUST_AWARE_MESH,zt_attacker,svc_alert,http://10.0.0.31:8000,blocked,000,2006,curl: (28) Connection timeout after 2001 ms |
95.500,TRUST_AWARE_MESH,zt_attacker,svc_external,http://10.0.0.70:8000,blocked,000,2009,curl: (28) Connection timeout after 2001 ms |
95.502,INTER_ISLAND_MESH,zt_responder_i2,svc_alert,http://10.0.0.31:8000,success,200,8,
95.569,TRUST_AWARE_MESH,zt_responder,svc_central_identity,http://10.0.0.10:8000,blocked,000,2008,curl: (28) Connection timeout after 2003 ms |
96.229,INTER_ISLAND_MESH,zt_responder,svc_alert,http://10.0.0.31:8000,success,200,56,
96.349,INTER_ISLAND_MESH,zt_civilian_user,svc_central_identity,http://10.0.0.10:8000,blocked,000,2026,curl: (28) Connection timeout after 2021 ms |
96.381,INTER_ISLAND_MESH,zt_civilian_user,svc_external,http://10.0.0.70:8000,blocked,000,2006,curl: (28) Connection timeout after 2001 ms |
96.381,INTER_ISLAND_MESH,zt_sensor,svc_external,http://10.0.0.70:8000,blocked,000,2004,curl: (28) Connection timeout after 2000 ms |
96.381,INTER_ISLAND_MESH,zt_sensor,svc_central_identity,http://10.0.0.10:8000,blocked,000,2005,curl: (28) Connection timeout after 2001 ms |
96.472,INTER_ISLAND_MESH,zt_responder_i2,svc_noncritical,http://10.0.0.40:8000,blocked,000,2006,curl: (28) Connection timeout after 2000 ms |
96.476,INTER_ISLAND_MESH,zt_responder_i2,svc_critical,http://10.0.0.30:8000,blocked,000,2007,curl: (28) Connection timeout after 2000 ms |
96.478,INTER_ISLAND_MESH,zt_civilian_user_i2,svc_critical,http://10.0.0.30:8000,blocked,000,2005,curl: (28) Connection timeout after 2000 ms |
96.479,INTER_ISLAND_MESH,zt_responder_i2,svc_central_identity,http://10.0.0.10:8000,blocked,000,2008,curl: (28) Connection timeout after 2001 ms |
96.499,INTER_ISLAND_MESH,zt_attacker_i2,svc_critical,http://10.0.0.30:8000,blocked,000,2012,curl: (28) Connection timeout after 2007 ms |
96.499,INTER_ISLAND_MESH,zt_sensor_i2,svc_alert,http://10.0.0.31:8000,blocked,000,2013,curl: (28) Connection timeout after 2006 ms |
96.516,INTER_ISLAND_MESH,zt_responder_i2,svc_alert,http://10.0.0.31:8000,success,200,6,
96.521,INTER_ISLAND_MESH,zt_attacker,svc_critical,http://10.0.0.30:8000,blocked,000,65,curl: (7) Failed to connect to 10.0.0.30 port 8000 after 58 ms: No route to host |
96.585,INTER_ISLAND_MESH,zt_responder,svc_critical,http://10.0.0.30:8000,blocked,000,76,curl: (7) Failed to connect to 10.0.0.30 port 8000 after 70 ms: No route to host |
96.780,INTER_ISLAND_MESH,zt_civilian_user,svc_noncritical,http://10.0.0.40:8000,blocked,000,2006,curl: (28) Connection timeout after 2002 ms |
97.298,INTER_ISLAND_MESH,zt_responder,svc_alert,http://10.0.0.31:8000,success,200,52,
97.444,INTER_ISLAND_MESH,zt_civilian_user,svc_critical,http://10.0.0.30:8000,blocked,000,2006,curl: (28) Connection timeout after 2002 ms |
97.528,INTER_ISLAND_MESH,zt_responder_i2,svc_alert,http://10.0.0.31:8000,success,200,9,
97.544,INTER_ISLAND_MESH,zt_attacker_i2,svc_critical,http://10.0.0.30:8000,blocked,000,37,curl: (7) Failed to connect to 10.0.0.30 port 8000 after 33 ms: No route to host |
97.544,INTER_ISLAND_MESH,zt_responder_i2,svc_critical,http://10.0.0.30:8000,blocked,000,64,curl: (7) Failed to connect to 10.0.0.30 port 8000 after 58 ms: No route to host |
97.867,INTER_ISLAND_MESH,zt_civilian_user,svc_noncritical,http://10.0.0.40:8000,blocked,000,69,curl: (7) Failed to connect to 10.0.0.40 port 8000 after 63 ms: No route to host |
98.036,INTER_ISLAND_MESH,zt_responder,svc_external,http://10.0.0.70:8000,blocked,000,2028,curl: (28) Connection timeout after 2023 ms |
98.036,INTER_ISLAND_MESH,zt_responder,svc_noncritical,http://10.0.0.40:8000,blocked,000,2028,curl: (28) Connection timeout after 2023 ms |
98.393,INTER_ISLAND_MESH,zt_sensor,svc_alert,http://10.0.0.31:8000,blocked,000,2007,curl: (28) Connection timeout after 2003 ms |
98.398,INTER_ISLAND_MESH,zt_responder,svc_alert,http://10.0.0.31:8000,success,200,91,
98.441,INTER_ISLAND_MESH,zt_civilian_user,svc_central_identity,http://10.0.0.10:8000,blocked,000,1087,curl: (7) Failed to connect to 10.0.0.10 port 8000 after 1081 ms: No route to host |
98.504,INTER_ISLAND_MESH,zt_civilian_user,svc_critical,http://10.0.0.30:8000,blocked,000,54,curl: (7) Failed to connect to 10.0.0.30 port 8000 after 50 ms: No route to host |
98.505,INTER_ISLAND_MESH,zt_civilian_user,svc_external,http://10.0.0.70:8000,blocked,000,1122,curl: (7) Failed to connect to 10.0.0.70 port 8000 after 1115 ms: No route to host |
98.528,INTER_ISLAND_MESH,zt_attacker,svc_external,http://10.0.0.70:8000,blocked,000,2019,curl: (28) Connection timeout after 2014 ms |
98.528,INTER_ISLAND_MESH,zt_attacker,svc_alert,http://10.0.0.31:8000,blocked,000,2019,curl: (28) Connection timeout after 2012 ms |
98.538,INTER_ISLAND_MESH,zt_responder_i2,svc_alert,http://10.0.0.31:8000,success,200,9,
98.594,INTER_ISLAND_MESH,zt_responder,svc_central_identity,http://10.0.0.10:8000,blocked,000,2014,curl: (28) Connection timeout after 2007 ms |
99.393,INTER_ISLAND_MESH,zt_sensor,svc_external,http://10.0.0.70:8000,blocked,000,2010,curl: (28) Connection timeout after 2005 ms |
99.393,INTER_ISLAND_MESH,zt_sensor,svc_central_identity,http://10.0.0.10:8000,blocked,000,2009,curl: (28) Connection timeout after 2005 ms |
99.493,INTER_ISLAND_MESH,zt_civilian_user_i2,svc_critical,http://10.0.0.30:8000,blocked,000,2012,curl: (28) Connection timeout after 2006 ms |
99.493,INTER_ISLAND_MESH,zt_responder_i2,svc_central_identity,http://10.0.0.10:8000,blocked,000,2012,curl: (28) Connection timeout after 2008 ms |
99.493,INTER_ISLAND_MESH,zt_responder_i2,svc_noncritical,http://10.0.0.40:8000,blocked,000,2013,curl: (28) Connection timeout after 2008 ms |
99.511,INTER_ISLAND_MESH,zt_responder,svc_alert,http://10.0.0.31:8000,success,200,110,
99.512,INTER_ISLAND_MESH,zt_sensor_i2,svc_alert,http://10.0.0.31:8000,blocked,000,2004,curl: (28) Connection timeout after 2001 ms |
99.528,INTER_ISLAND_MESH,zt_attacker,svc_critical,http://10.0.0.30:8000,blocked,000,2005,curl: (28) Connection timeout after 2001 ms |
99.549,INTER_ISLAND_MESH,zt_responder_i2,svc_alert,http://10.0.0.31:8000,success,200,9,
99.599,INTER_ISLAND_MESH,zt_responder,svc_critical,http://10.0.0.30:8000,blocked,000,2005,curl: (28) Connection timeout after 2001 ms |
100.553,INTER_ISLAND_MESH,zt_civilian_user_i2,svc_critical,http://10.0.0.30:8000,blocked,000,51,curl: (7) Failed to connect to 10.0.0.30 port 8000 after 47 ms: No route to host |
100.554,INTER_ISLAND_MESH,zt_attacker_i2,svc_critical,http://10.0.0.30:8000,blocked,000,2008,curl: (28) Connection timeout after 2001 ms |
100.553,INTER_ISLAND_MESH,zt_responder_i2,svc_critical,http://10.0.0.30:8000,blocked,000,2006,curl: (28) Connection timeout after 2002 ms |
100.562,INTER_ISLAND_MESH,zt_responder_i2,svc_alert,http://10.0.0.31:8000,success,200,9,
100.569,INTER_ISLAND_MESH,zt_responder,svc_alert,http://10.0.0.31:8000,success,200,56,
100.617,INTER_ISLAND_MESH,zt_attacker,svc_critical,http://10.0.0.30:8000,blocked,000,86,curl: (7) Failed to connect to 10.0.0.30 port 8000 after 83 ms: No route to host |
100.684,INTER_ISLAND_MESH,zt_responder,svc_critical,http://10.0.0.30:8000,blocked,000,81,curl: (7) Failed to connect to 10.0.0.30 port 8000 after 75 ms: No route to host |
100.885,INTER_ISLAND_MESH,zt_civilian_user,svc_noncritical,http://10.0.0.40:8000,blocked,000,2004,curl: (28) Connection timeout after 2000 ms |
101.048,INTER_ISLAND_MESH,zt_responder,svc_external,http://10.0.0.70:8000,blocked,000,2008,curl: (28) Connection timeout after 2003 ms |
101.048,INTER_ISLAND_MESH,zt_responder,svc_noncritical,http://10.0.0.40:8000,blocked,000,2008,curl: (28) Connection timeout after 2004 ms |
101.420,INTER_ISLAND_MESH,zt_sensor,svc_alert,http://10.0.0.31:8000,blocked,000,2025,curl: (28) Connection timeout after 2019 ms |
101.472,INTER_ISLAND_MESH,zt_civilian_user,svc_central_identity,http://10.0.0.10:8000,blocked,000,2007,curl: (28) Connection timeout after 2002 ms |
101.514,INTER_ISLAND_MESH,zt_civilian_user,svc_critical,http://10.0.0.30:8000,blocked,000,2007,curl: (28) Connection timeout after 2002 ms |
101.516,INTER_ISLAND_MESH,zt_civilian_user,svc_external,http://10.0.0.70:8000,blocked,000,2009,curl: (28) Connection timeout after 2002 ms |
101.545,INTER_ISLAND_MESH,zt_attacker,svc_external,http://10.0.0.70:8000,blocked,000,2013,curl: (28) Connection timeout after 2007 ms |
101.545,INTER_ISLAND_MESH,zt_attacker,svc_alert,http://10.0.0.31:8000,blocked,000,2013,curl: (28) Connection timeout after 2009 ms |
101.607,INTER_ISLAND_MESH,zt_responder,svc_central_identity,http://10.0.0.10:8000,blocked,000,2009,curl: (28) Connection timeout after 2002 ms |
101.609,INTER_ISLAND_MESH,zt_responder_i2,svc_alert,http://10.0.0.31:8000,success,200,38,
101.641,INTER_ISLAND_MESH,zt_attacker_i2,svc_critical,http://10.0.0.30:8000,blocked,000,82,curl: (7) Failed to connect to 10.0.0.30 port 8000 after 76 ms: No route to host |
101.674,INTER_ISLAND_MESH,zt_responder,svc_alert,http://10.0.0.31:8000,success,200,102,
102.418,INTER_ISLAND_MESH,zt_sensor,svc_central_identity,http://10.0.0.10:8000,blocked,000,2019,curl: (28) Connection timeout after 2013 ms |
102.418,INTER_ISLAND_MESH,zt_sensor,svc_external,http://10.0.0.70:8000,blocked,000,2020,curl: (28) Connection timeout after 2013 ms |
102.511,INTER_ISLAND_MESH,zt_responder_i2,svc_noncritical,http://10.0.0.40:8000,blocked,000,2009,curl: (28) Connection timeout after 2003 ms |
102.510,INTER_ISLAND_MESH,zt_responder_i2,svc_central_identity,http://10.0.0.10:8000,blocked,000,2008,curl: (28) Connection timeout after 2002 ms |
102.521,INTER_ISLAND_MESH,zt_sensor_i2,svc_alert,http://10.0.0.31:8000,blocked,000,2007,curl: (28) Connection timeout after 2001 ms |
102.621,INTER_ISLAND_MESH,zt_responder_i2,svc_alert,http://10.0.0.31:8000,success,200,7,
102.665,INTER_ISLAND_MESH,zt_civilian_user,svc_critical,http://10.0.0.30:8000,blocked,000,148,curl: (7) Failed to connect to 10.0.0.30 port 8000 after 142 ms: No route to host |
102.787,INTER_ISLAND_MESH,zt_responder,svc_alert,http://10.0.0.31:8000,success,200,86,
103.567,INTER_ISLAND_MESH,zt_responder_i2,svc_critical,http://10.0.0.30:8000,blocked,000,2008,curl: (28) Connection timeout after 2005 ms |
103.567,INTER_ISLAND_MESH,zt_civilian_user_i2,svc_critical,http://10.0.0.30:8000,blocked,000,2009,curl: (28) Connection timeout after 2004 ms |
103.631,INTER_ISLAND_MESH,zt_responder_i2,svc_alert,http://10.0.0.31:8000,success,200,6,
103.669,INTER_ISLAND_MESH,zt_attacker,svc_critical,http://10.0.0.30:8000,blocked,000,2039,curl: (28) Connection timeout after 2034 ms |
103.701,INTER_ISLAND_MESH,zt_responder,svc_critical,http://10.0.0.30:8000,blocked,000,2006,curl: (28) Connection timeout after 2002 ms |
103.878,INTER_ISLAND_MESH,zt_responder,svc_alert,http://10.0.0.31:8000,success,200,64,
103.900,INTER_ISLAND_MESH,zt_civilian_user,svc_noncritical,http://10.0.0.40:8000,blocked,000,2005,curl: (28) Connection timeout after 2001 ms |
104.072,INTER_ISLAND_MESH,zt_responder,svc_noncritical,http://10.0.0.40:8000,blocked,000,2020,curl: (28) Connection timeout after 2014 ms |
104.072,INTER_ISLAND_MESH,zt_responder,svc_external,http://10.0.0.70:8000,blocked,000,2020,curl: (28) Connection timeout after 2016 ms |
104.451,INTER_ISLAND_MESH,zt_sensor,svc_alert,http://10.0.0.31:8000,blocked,000,2027,curl: (28) Connection timeout after 2022 ms |
104.498,INTER_ISLAND_MESH,zt_civilian_user,svc_central_identity,http://10.0.0.10:8000,blocked,000,2006,curl: (28) Connection timeout after 2002 ms |
104.523,INTER_ISLAND_MESH,zt_civilian_user,svc_external,http://10.0.0.70:8000,blocked,000,2005,curl: (28) Connection timeout after 2001 ms |
104.560,INTER_ISLAND_MESH,zt_attacker,svc_alert,http://10.0.0.31:8000,blocked,000,2011,curl: (28) Connection timeout after 2004 ms |
104.559,INTER_ISLAND_MESH,zt_attacker,svc_external,http://10.0.0.70:8000,blocked,000,2010,curl: (28) Connection timeout after 2005 ms |
104.620,INTER_ISLAND_MESH,zt_responder,svc_central_identity,http://10.0.0.10:8000,blocked,000,2006,curl: (28) Connection timeout after 2002 ms |
104.647,INTER_ISLAND_MESH,zt_responder_i2,svc_alert,http://10.0.0.31:8000,success,200,12,
104.648,INTER_ISLAND_MESH,zt_responder_i2,svc_critical,http://10.0.0.30:8000,blocked,000,76,curl: (7) Failed to connect to 10.0.0.30 port 8000 after 69 ms: No route to host |
104.659,INTER_ISLAND_MESH,zt_attacker_i2,svc_critical,http://10.0.0.30:8000,blocked,000,2006,curl: (28) Connection timeout after 2002 ms |
104.714,INTER_ISLAND_MESH,zt_attacker,svc_critical,http://10.0.0.30:8000,blocked,000,41,curl: (7) Failed to connect to 10.0.0.30 port 8000 after 34 ms: No route to host |
104.777,INTER_ISLAND_MESH,zt_responder,svc_critical,http://10.0.0.30:8000,blocked,000,68,curl: (7) Failed to connect to 10.0.0.30 port 8000 after 64 ms: No route to host |
104.941,INTER_ISLAND_MESH,zt_responder,svc_alert,http://10.0.0.31:8000,success,200,50,
105.429,INTER_ISLAND_MESH,zt_sensor,svc_central_identity,http://10.0.0.10:8000,blocked,000,2005,curl: (28) Connection timeout after 2001 ms |
105.446,INTER_ISLAND_MESH,zt_sensor,svc_external,http://10.0.0.70:8000,blocked,000,2022,curl: (28) Connection timeout after 2016 ms |
105.525,INTER_ISLAND_MESH,zt_responder_i2,svc_noncritical,http://10.0.0.40:8000,blocked,000,2008,curl: (28) Connection timeout after 2003 ms |
105.525,INTER_ISLAND_MESH,zt_responder_i2,svc_central_identity,http://10.0.0.10:8000,blocked,000,2008,curl: (28) Connection timeout after 2001 ms |
105.531,INTER_ISLAND_MESH,zt_sensor_i2,svc_alert,http://10.0.0.31:8000,blocked,000,2008,curl: (28) Connection timeout after 2001 ms |
105.674,INTER_ISLAND_MESH,zt_civilian_user,svc_critical,http://10.0.0.30:8000,blocked,000,2005,curl: (28) Connection timeout after 2001 ms |
105.676,INTER_ISLAND_MESH,zt_responder_i2,svc_alert,http://10.0.0.31:8000,success,200,7,
105.737,INTER_ISLAND_MESH,zt_attacker_i2,svc_critical,http://10.0.0.30:8000,blocked,000,68,curl: (7) Failed to connect to 10.0.0.30 port 8000 after 63 ms: No route to host |
106.002,INTER_ISLAND_MESH,zt_responder,svc_alert,http://10.0.0.31:8000,success,200,53,
106.579,INTER_ISLAND_MESH,zt_civilian_user_i2,svc_critical,http://10.0.0.30:8000,blocked,000,2006,curl: (28) Connection timeout after 2001 ms |
106.690,REATTACH,zt_responder_i2,svc_alert,http://10.0.0.31:8000,success,200,11,
106.920,REATTACH,zt_civilian_user,svc_critical,http://10.0.0.30:8000,blocked,000,244,curl: (7) Failed to connect to 10.0.0.30 port 8000 after 89 ms: No route to host |
106.999,INTER_ISLAND_MESH,zt_civilian_user,svc_noncritical,http://10.0.0.40:8000,blocked,000,2095,curl: (28) Connection timeout after 2003 ms |
107.261,INTER_ISLAND_MESH,zt_responder,svc_noncritical,http://10.0.0.40:8000,blocked,000,2175,curl: (28) Connection timeout after 2017 ms |
107.347,INTER_ISLAND_MESH,zt_responder,svc_external,http://10.0.0.70:8000,blocked,000,2261,curl: (28) Connection timeout after 2041 ms |
107.705,INTER_ISLAND_MESH,zt_sensor,svc_alert,http://10.0.0.31:8000,blocked,000,2245,curl: (28) Connection timeout after 2035 ms |
107.812,INTER_ISLAND_MESH,zt_responder_i2,svc_critical,http://10.0.0.30:8000,blocked,000,2142,curl: (28) Connection timeout after 2021 ms |
107.751,INTER_ISLAND_MESH,zt_attacker,svc_external,http://10.0.0.70:8000,blocked,000,2188,curl: (28) Connection timeout after 2002 ms |
107.858,INTER_ISLAND_MESH,zt_civilian_user,svc_external,http://10.0.0.70:8000,blocked,000,2333,curl: (28) Connection timeout after 2003 ms |
107.874,INTER_ISLAND_MESH,zt_attacker,svc_critical,http://10.0.0.30:8000,blocked,000,2154,curl: (28) Connection timeout after 2001 ms |
107.895,INTER_ISLAND_MESH,zt_attacker,svc_alert,http://10.0.0.31:8000,blocked,000,2329,curl: (28) Connection timeout after 2051 ms |
107.959,INTER_ISLAND_MESH,zt_responder,svc_central_identity,http://10.0.0.10:8000,blocked,000,2335,curl: (28) Connection timeout after 2001 ms |
107.874,INTER_ISLAND_MESH,zt_responder,svc_critical,http://10.0.0.30:8000,blocked,000,2094,curl: (28) Connection timeout after 2018 ms |
107.783,INTER_ISLAND_MESH,zt_civilian_user,svc_central_identity,http://10.0.0.10:8000,blocked,000,2259,curl: (28) Connection timeout after 2030 ms |
108.573,INTER_ISLAND_MESH,zt_sensor,svc_external,http://10.0.0.70:8000,blocked,000,2111,curl: (28) Connection timeout after 2011 ms |
108.593,REATTACH,zt_responder_i2,svc_noncritical,http://10.0.0.40:8000,blocked,000,2060,curl: (28) Connection timeout after 2004 ms |
108.599,INTER_ISLAND_MESH,zt_sensor,svc_central_identity,http://10.0.0.10:8000,blocked,000,2165,curl: (28) Connection timeout after 2004 ms |
108.758,REATTACH,zt_sensor_i2,svc_alert,http://10.0.0.31:8000,blocked,000,2225,curl: (28) Connection timeout after 2018 ms |
108.785,REATTACH,zt_responder_i2,svc_central_identity,http://10.0.0.10:8000,blocked,000,2252,curl: (28) Connection timeout after 2034 ms |
109.391,REATTACH,zt_attacker_i2,svc_critical,http://10.0.0.30:8000,blocked,000,2646,curl: (28) Connection timeout after 2015 ms |
109.832,REATTACH,zt_responder,svc_alert,http://10.0.0.31:8000,blocked,000,2822,curl: (28) Connection timeout after 2011 ms |
110.408,REATTACH,zt_responder_i2,svc_alert,http://10.0.0.31:8000,blocked,000,2690,curl: (28) Connection timeout after 2013 ms |
110.515,REATTACH,zt_civilian_user_i2,svc_critical,http://10.0.0.30:8000,blocked,000,2927,curl: (28) Connection timeout after 2002 ms |
110.686,REATTACH,zt_civilian_user,svc_critical,http://10.0.0.30:8000,blocked,000,2737,curl: (28) Connection timeout after 2020 ms |
111.063,REATTACH,zt_civilian_user,svc_noncritical,http://10.0.0.40:8000,blocked,000,2916,curl: (28) Connection timeout after 2000 ms |
111.115,REATTACH,zt_responder,svc_noncritical,http://10.0.0.40:8000,blocked,000,2764,curl: (28) Connection timeout after 2020 ms |
111.468,REATTACH,zt_responder,svc_external,http://10.0.0.70:8000,blocked,000,3030,curl: (28) Connection timeout after 2007 ms |
111.676,REATTACH,zt_responder_i2,svc_critical,http://10.0.0.30:8000,blocked,000,2520,curl: (28) Connection timeout after 2005 ms |
111.780,REATTACH,zt_responder,svc_central_identity,http://10.0.0.10:8000,blocked,000,2411,curl: (28) Connection timeout after 2004 ms |
111.800,REATTACH,zt_sensor,svc_alert,http://10.0.0.31:8000,blocked,000,2847,curl: (28) Connection timeout after 2030 ms |
112.028,REATTACH,zt_responder,svc_critical,http://10.0.0.30:8000,blocked,000,2577,curl: (28) Connection timeout after 2003 ms |
112.050,REATTACH,zt_attacker,svc_alert,http://10.0.0.31:8000,blocked,000,2737,curl: (28) Connection timeout after 2000 ms |
112.142,REATTACH,zt_sensor,svc_external,http://10.0.0.70:8000,blocked,000,2471,curl: (28) Connection timeout after 2015 ms |
112.171,REATTACH,zt_civilian_user,svc_external,http://10.0.0.70:8000,blocked,000,2840,curl: (28) Connection timeout after 2039 ms |
112.420,REATTACH,zt_attacker,svc_external,http://10.0.0.70:8000,blocked,000,3141,curl: (28) Connection timeout after 2003 ms |
112.802,REATTACH,zt_attacker,svc_critical,http://10.0.0.30:8000,blocked,000,3460,curl: (28) Connection timeout after 2030 ms |
112.918,REATTACH,zt_responder_i2,svc_noncritical,http://10.0.0.40:8000,blocked,000,2808,curl: (28) Connection timeout after 2017 ms |
113.056,REATTACH,zt_sensor,svc_central_identity,http://10.0.0.10:8000,blocked,000,2976,curl: (28) Connection timeout after 2038 ms |
113.086,REATTACH,zt_responder_i2,svc_central_identity,http://10.0.0.10:8000,blocked,000,2921,curl: (28) Connection timeout after 2017 ms |
113.248,REATTACH,zt_civilian_user,svc_central_identity,http://10.0.0.10:8000,blocked,000,3837,curl: (28) Connection timeout after 2029 ms |
113.340,REATTACH,zt_responder,svc_alert,http://10.0.0.31:8000,blocked,000,2421,curl: (28) Connection timeout after 2040 ms |
113.395,REATTACH,zt_sensor_i2,svc_alert,http://10.0.0.31:8000,blocked,000,3239,curl: (28) Connection timeout after 2009 ms |
113.491,REATTACH,zt_attacker_i2,svc_critical,http://10.0.0.30:8000,blocked,000,3061,curl: (28) Connection timeout after 2034 ms |
